,ID,Selection,Date,Locality,CALF,GROUP.SIZE,BEHAVIOUR,BOAT,SPL.125.Hz,SPL.2000.Hz,SPL.4000.Hz,SPL.8000.Hz,SPL.16000.Hz,SPL.20000.Hz,Low.Freq,High.Freq,Delta.Freq,Start.Freq,End.Freq,Duration,Inflections,Armonics,PC1,PC2,PC3
1,1,07052016A_03,7052016,CROATIA,YES,2,FEEDING,YES,92.29,105.61,81.26,75.79,83.48,85.23,9.006,19.399,10.393,9.006,9.468,2.439,2,1,-1.188844824,-1.97321332,-0.66044592
2,2,22052016F_04,22052016,CROATIA,YES,16,TRAVEL,NO,99.32,103.57,99.62,95.27,87.89,84.93,8.535,15.363,6.828,8.535,15.363,2.445,0,1,-0.702320352,-0.941311879,-0.387856974
3,2,22052016F_07,22052016,CROATIA,YES,16,TRAVEL,NO,93.66,102.84,98.97,94.47,87.44,85.65,7.586,22.57,14.984,7.586,16.121,0.051,2,0,-1.715380657,-0.162365308,1.879291289
4,2,22052016F_15,22052016,CROATIA,YES,16,TRAVEL,NO,92.1,101.06,97.82,94,87.7,87,7.39,16.396,9.006,7.39,16.396,0.038,0,1,-0.356865472,1.099104298,1.421011435
5,3,26052016A_02,26052016,CROATIA,NO,3,TRAVEL,NO,104.07,99.3,99.31,93.93,86.69,83.81,7.39,9.006,1.616,8.775,9.006,0.645,1,1,1.410632388,1.056573025,-0.929618445
6,3,26052016A_08,26052016,CROATIA,NO,3,TRAVEL,NO,106.47,101.5,94.93,91.61,86.13,84.44,4.523,10.553,6.03,5.276,4.523,2.036,2,1,1.658318712,-1.814122323,-0.802466238
7,4,01062016B_02,1062016,CROATIA,YES,13,FEEDING,NO,86.32,97.25,86.6,84.68,83.01,82.26,10.854,18.937,8.083,10.854,17.32,0.313,1,1,-1.58253921,1.266544398,0.335254977
8,4,01062016E_01,1062016,CROATIA,YES,13,TRAVEL,NO,94.4,99.33,81.92,78.57,80.38,80.14,8.544,18.475,9.931,14.78,18.475,1.072,3,1,-2.16582863,-0.228948085,-0.416994134
9,4,01062016E_12,1062016,CROATIA,YES,13,TRAVEL,NO,82.96,95.75,82.45,89.43,85.64,83.68,9.93,11.777,1.847,10.161,10.623,1.518,1,0,0.290648047,0.513382979,-1.547018394
10,5,07062016A_02,7062016,CROATIA,YES,11,FEEDING,YES,99.02,116.14,99.52,97.2,94.36,94.67,7.369,17.007,9.638,7.369,17.007,0.677,1,0,-0.719464224,0.11656227,0.981774975
11,5,07062016A_05,7062016,CROATIA,YES,11,FEEDING,YES,97.9,115.26,99.17,97.37,96.06,95.26,6.236,15.684,9.448,6.236,15.684,0.749,0,1,-0.117815057,0.104180393,1.300559603
12,5,07062016A_11,7062016,CROATIA,YES,11,FEEDING,YES,95.39,113.05,98.67,93.52,95.74,100.29,7.64,22.573,14.933,7.64,20.315,0.718,3,1,-2.287822459,-0.983972628,1.469433501
13,5,07062016A_14,7062016,CROATIA,YES,11,FEEDING,YES,97.5,113.26,96.61,94.21,97.67,103.2,6.424,15.627,9.203,6.424,7.466,0.279,8,0,0.120242083,-1.606536808,-1.074247608
14,5,07062016A_17,7062016,CROATIA,YES,11,FEEDING,YES,93.9,113.21,95.23,99.23,91.86,90.69,7.987,16.843,8.856,7.987,16.843,0.259,1,1,-0.685660407,0.743344966,0.942931049
15,5,07062016B_03,7062016,CROATIA,YES,11,FEEDING,YES,97.97,112.19,101.18,100.48,96.8,97.63,6.928,16.165,9.237,7.159,7.621,0.896,4,1,0.058081177,-1.121401483,-0.40423954
16,5,07062016B_16,7062016,CROATIA,YES,11,FEEDING,YES,93.54,111.53,96.18,96.43,92.26,90.8,5.08,14.549,9.469,11.547,5.08,0.495,2,1,0.454108506,-0.21023241,-0.053971812
17,5,07062016B_17,7062016,CROATIA,YES,11,FEEDING,YES,93.1,111.33,96.26,95.97,94.7,91.27,6.004,14.087,8.083,6.004,13.163,0.445,2,1,0.371406219,-0.022868463,0.594479664
18,5,07062016B_18,7062016,CROATIA,YES,11,FEEDING,YES,92.83,111.65,96.25,95.75,94.82,91.59,6.235,18.013,11.778,6.235,14.318,0.411,2,1,-0.528574166,-0.391258968,1.274781529
19,5,07062016B_19,7062016,CROATIA,YES,11,FEEDING,YES,94.13,113.23,95.78,92.68,90.36,90.27,6.697,18.706,12.009,7.851,7.621,1.249,2,1,-0.430503653,-1.306777803,0.387162948
20,5,07062016B_23,7062016,CROATIA,YES,11,FEEDING,YES,95.97,114.64,97.49,97.06,99.93,101.84,6.466,15.242,8.776,6.466,11.085,0.469,2,1,0.251315187,-0.11285276,0.526610876
21,5,07062016B_25,7062016,CROATIA,YES,11,FEEDING,YES,96.19,114.89,96.05,93,91.7,91.85,6.697,15.473,8.776,6.697,15.473,0.84,1,1,-0.214330274,-0.09011822,0.785856505
22,5,07062016C_01,7062016,CROATIA,YES,11,FEEDING,YES,97.09,112.71,96.97,95.98,94.26,96.88,6.928,14.087,7.159,6.928,14.087,0.174,0,0,0.341481106,1.060321105,0.994350788
23,5,07062016C_03,7062016,CROATIA,YES,11,FEEDING,YES,93.17,114.34,96.04,93.41,99.12,104.94,7.39,17.782,10.392,17.551,8.082,0.582,2,0,-1.186651804,0.262040214,-0.523329088
24,6,18062016C_06,18062016,CROATIA,YES,5,FEEDING,YES,103.1,110.45,97.33,91.88,86.25,85.14,5.382,18.232,12.85,6.424,8.681,1.313,5,1,-0.438948255,-2.44292589,-0.019873804
25,6,18062016C_09,18062016,CROATIA,YES,5,FEEDING,YES,102.99,109.92,97.2,92.54,88.65,87.58,5.73,19.621,13.891,6.251,8.508,0.074,6,1,-0.525514482,-1.535104331,0.492984172
26,6,18062016C_13,18062016,CROATIA,YES,5,FEEDING,YES,100.84,108.5,97.98,95.74,95.4,89.12,7.119,19.273,12.154,7.64,19.273,0.229,0,1,-1.22189306,0.562063239,2.010489337
27,6,18062016C_19,18062016,CROATIA,YES,5,FEEDING,YES,92.23,101.42,92.47,91.38,84.03,82.03,7.119,10.765,3.646,7.292,10.418,0.185,2,1,1.126966504,0.932991293,-0.384397496
28,7,21062016C_02,21062016,CROATIA,YES,27,TRAVEL,NO,85.41,97.72,86.23,85.97,87.42,92.64,4.926,12.48,7.554,11.823,8.21,0.931,4,1,0.344389785,-0.847364446,-1.000779209
29,7,21062016C_06,21062016,CROATIA,YES,27,TRAVEL,NO,86.14,97.31,82.3,94.62,85.34,82.37,4.926,16.092,11.166,16.092,5.418,1.357,3,1,-0.571387716,-1.298986818,-0.86165915
30,7,21062016C_09,21062016,CROATIA,YES,27,TRAVEL,NO,87.58,98.01,83.5,85.46,85.7,87.74,5.09,16.092,11.002,15.6,5.747,0.852,3,1,-0.460179968,-0.763135978,-0.588063149
31,7,21062016D_01,21062016,CROATIA,YES,27,TRAVEL,NO,87.02,91.55,83.1,86.11,86.62,90.8,6.837,22.033,15.196,6.837,22.033,1.518,7,1,-2.640862712,-2.953412993,0.268222916
32,7,21062016D_04,21062016,CROATIA,YES,27,TRAVEL,NO,84.72,107.09,85.21,93.1,92.53,85.22,5.128,17.094,11.966,17.094,6.268,1.449,4,1,-1.041466316,-1.648208672,-1.102815083
33,7,21062016D_06,21062016,CROATIA,YES,27,TRAVEL,NO,84.5,90.39,82.53,95.48,85.34,84.08,5.318,24.502,19.184,5.888,24.502,1.463,2,1,-2.813755555,-2.27472032,2.638861045
34,7,21062016D_15,21062016,CROATIA,YES,27,TRAVEL,NO,80.84,95.44,87.07,91.31,94.82,99.68,3.798,18.424,14.626,3.798,5.508,1.122,2,1,0.390264204,-2.106746132,1.389407227
35,7,21062016D_24,21062016,CROATIA,YES,27,TRAVEL,NO,79.56,90.73,89.12,99.87,89.9,93.91,4.558,15.955,11.397,15.955,5.318,1.403,3,1,-0.512622535,-1.424264326,-0.810979854
36,7,21062016D_27,21062016,CROATIA,YES,27,TRAVEL,NO,83.97,92.79,86.49,98,87.13,89.54,4.938,13.485,8.547,10.826,13.485,1.08,4,1,-0.240358247,-1.053642532,-0.548737243
37,7,21062016D_28,21062016,CROATIA,YES,27,TRAVEL,NO,84.02,91.78,83.72,100.6,96.17,99.05,8.547,16.524,7.977,15.385,16.524,0.989,2,1,-1.589572924,0.349366613,-0.603970701
38,7,21062016D_29,21062016,CROATIA,YES,27,TRAVEL,NO,81.66,91.99,86.62,92.83,92.71,97.09,8.547,18.234,9.687,10.446,15.765,1.248,3,1,-1.472946725,-0.71259589,-0.26169363
39,7,21062016D_31,21062016,CROATIA,YES,27,TRAVEL,NO,83.27,95.73,96.37,97.84,104.07,104.74,6.078,18.234,12.156,6.078,8.357,3.288,3,1,-0.653399699,-3.834383511,-0.614300491
40,7,21062016D_32,21062016,CROATIA,YES,27,TRAVEL,NO,84.44,113.61,98.57,103.33,104.99,104.64,6.268,16.714,10.446,6.268,8.737,0.962,4,1,-0.03632891,-1.437001911,-0.04116197
41,7,21062016F_03,21062016,CROATIA,YES,27,TRAVEL,NO,82.41,92.77,82.99,80.65,81.25,79.68,4.037,11.304,7.267,4.037,5.854,0.98,4,1,1.611361419,-1.488219406,-0.380371294
42,7,21062016F_09,21062016,CROATIA,YES,27,TRAVEL,NO,82.32,95.82,86.97,84.22,81.39,81.09,6.661,16.149,9.488,6.863,8.68,0.52,2,1,0.222941784,-0.272578191,0.457007244
43,7,21062016F_12,21062016,CROATIA,YES,27,TRAVEL,NO,79.5,103.64,81.28,80.35,80.55,81.36,8.276,15.14,6.864,15.14,14.938,0.432,3,1,-1.102554742,0.725727626,-0.824780592
44,7,21062016F_14,21062016,CROATIA,YES,27,TRAVEL,NO,89.01,98.85,82.2,81.95,87.01,84.39,8.478,17.158,8.68,15.543,17.158,0.281,2,1,-1.645309476,1.007587853,-0.110613996
45,7,21062016F_16,21062016,CROATIA,YES,27,TRAVEL,NO,87.09,93.09,81.85,78.42,79.26,78.81,8.074,16.956,8.882,15.342,16.956,0.609,4,1,-1.749127841,0.073230115,-0.73416861
46,7,21062016F_17,21062016,CROATIA,YES,27,TRAVEL,NO,81.77,98.83,81.76,78.57,81.43,79.23,8.68,16.956,8.276,14.736,15.14,0.472,7,1,-1.739034367,-0.497969507,-1.643106469
47,7,21062016F_21,21062016,CROATIA,YES,27,TRAVEL,NO,81.76,92.47,79.79,77.82,81.43,79.03,8.276,18.571,10.295,16.149,18.571,1.042,4,1,-2.383211352,-0.441652788,-0.714325234
48,7,21062016F_22,21062016,CROATIA,YES,27,TRAVEL,NO,89.19,93.67,78.2,79.71,84.45,83,8.68,17.764,9.084,14.938,17.764,1.538,3,1,-2.07709764,-0.595403199,-0.854451741
49,8,22062016B_03,22062016,CROATIA,YES,20,TRAVEL,NO,117.56,123.35,121.76,116.06,117.62,113,5.08,17.551,12.471,5.08,17.551,0.567,0,1,-0.437188293,-0.234850554,2.198543651
50,8,22062016C_01,22062016,CROATIA,YES,20,TRAVEL,NO,122.39,124.44,121.67,115.77,108.32,107.93,8.754,19.412,10.658,8.754,19.412,0.775,1,1,-1.62987424,0.172862517,1.001904731
51,8,22062016C_02,22062016,CROATIA,YES,20,TRAVEL,NO,120.72,123.62,121.5,115.13,115.34,108.65,8.374,21.316,12.942,8.374,21.316,0.111,1,1,-1.983971139,0.551936234,1.884154784
52,8,22062016C_17,22062016,CROATIA,YES,20,TRAVEL,NO,119.23,122.03,121.41,115.03,108.59,106.65,6.28,23.6,17.32,6.28,23.6,0.356,1,1,-2.362223473,-0.541961473,2.981265488
53,8,22062016C_18,22062016,CROATIA,YES,20,TRAVEL,NO,119.34,122.69,121.31,117.37,111.83,112.21,5.519,17.89,12.371,5.519,17.129,0.683,2,1,-0.693826695,-0.792736047,1.497994857
54,8,22062016E_01,22062016,CROATIA,YES,20,TRAVEL,NO,100.91,123.1,86.2,89.65,88.13,90.3,6.921,10.547,3.626,7.416,10.547,0.389,1,1,1.185132015,0.972200168,-0.214493907
55,8,22062016E_03,22062016,CROATIA,YES,20,TRAVEL,NO,84.12,92.7,89.01,88.63,89.3,88.33,7.581,10.712,3.131,7.086,10.382,0.281,1,1,1.189440247,1.189471953,-0.268213845
56,9,23062016A_21,23062016,CROATIA,YES,29,TRAVEL,YES,90.36,96.08,92.48,93.56,90.61,90.74,7.07,16.104,9.034,7.07,8.444,0.28,2,0,0.257538579,0.080833486,0.437498453
57,10,30062016A_02,30062016,CROATIA,YES,10,TRAVEL,NO,87.14,98.16,80.57,85.18,86.13,89.16,7.625,15.251,7.626,14.078,15.251,0.179,1,1,-0.82417761,1.277878021,0.128065991
58,10,30062016A_03,30062016,CROATIA,YES,10,TRAVEL,NO,86.87,97.39,85,87.69,95.24,98.35,7.625,16.62,8.995,15.642,16.62,0.196,2,1,-1.44468918,0.960342422,0.008144777
59,10,30062016A_04,30062016,CROATIA,YES,10,TRAVEL,NO,91.04,101.87,100.3,103.58,107.28,108.27,7.821,17.793,9.972,15.446,17.793,0.956,1,1,-1.844702944,0.347161241,0.132157435
60,10,30062016A_05,30062016,CROATIA,YES,10,TRAVEL,NO,91.33,104.32,92.41,92.2,96.48,99.46,7.43,16.228,8.798,15.837,16.228,0.37,3,1,-1.446587942,0.532243875,-0.403713148
61,10,30062016C_01,30062016,CROATIA,YES,10,TRAVEL,NO,87.19,97.2,84.32,81.86,79.94,80.95,7.466,16.322,8.856,14.064,16.322,0.466,1,1,-1.174120597,0.835751202,0.26505877
62,10,30062016D_02,30062016,CROATIA,YES,10,TRAVEL,NO,90.19,95.91,82.81,82.04,80.97,80.44,6.661,14.332,7.671,8.074,7.469,0.851,4,1,0.35941377,-0.850840263,-0.732846796
63,10,30062016D_03,30062016,CROATIA,YES,10,TRAVEL,NO,86.34,96.82,81.41,86.67,93.48,81.14,7.671,16.553,8.882,15.745,16.553,0.387,3,1,-1.544419004,0.531249544,-0.388996651
64,11,18072016D_02,18072016,CROATIA,NO,8,TRAVEL,YES,97.76,112.77,86.79,82.62,88.23,91.5,5.326,12.364,7.038,5.326,12.364,1.334,0,1,0.848206779,-0.424035058,0.577507101
65,11,18072016D_07,18072016,CROATIA,NO,8,TRAVEL,YES,90.44,106.51,90.81,90.04,88.01,88.03,4.184,14.076,9.892,4.184,14.076,0.348,2,1,0.587995314,-0.427485111,1.300669363
66,12,19072016C_01,19072016,CROATIA,YES,27,FEEDING,YES,101.5,111.27,95.55,92.52,95.06,98,4.581,14.742,10.161,4.581,14.742,0.028,0,1,0.538985994,0.461692428,2.006705481
67,12,19072016C_09,19072016,CROATIA,YES,27,FEEDING,YES,92.88,109.99,94.9,92.3,98.19,100.74,7.39,15.242,7.852,13.625,7.621,0.104,2,0,-0.153688612,0.825619883,-0.374633259
68,12,19072016C_11,19072016,CROATIA,YES,27,FEEDING,YES,95.29,109.83,94.27,95.1,97.15,102.58,8.313,17.782,9.469,10.854,10.854,0.48,5,1,-0.975824877,-0.529296257,-0.716033835
69,12,19072016C_13,19072016,CROATIA,YES,27,FEEDING,YES,96.37,109.55,94.47,103.16,98.98,103.48,5.773,10.623,4.85,8.082,6.466,0.125,1,1,1.565203635,0.908575888,-0.055997011
70,13,20072016C_05,20072016,CROATIA,YES,13,SOCIAL,NO,97.22,119.59,98.78,96.16,86.15,84.37,6.235,10.392,4.157,6.466,8.775,1.224,2,1,1.270480196,-0.384348751,-0.750269383
71,13,20072016C_08,20072016,CROATIA,YES,13,SOCIAL,YES,121.35,119.45,117.79,104.27,99.81,99.53,7.39,16.627,9.237,9.468,9.699,1.047,4,1,-0.501876576,-1.03584004,-0.631087712
72,13,20072016D_06,20072016,CROATIA,YES,13,SOCIAL,YES,109.45,122.81,119.1,107.13,100.98,99.89,9.237,20.322,11.085,11.777,20.322,1.261,2,1,-2.383779591,-0.380677197,0.290086711
73,13,20072016C_01,20072016,CROATIA,YES,25,TRAVEL,NO,92.5,109.09,90.13,89.86,86.05,86.06,4.618,14.78,10.162,5.773,4.618,0.856,5,1,0.785519073,-1.85078059,-0.346918953
74,13,20072016D_02,20072016,CROATIA,YES,25,TRAVEL,YES,101.13,97.43,116.94,104.26,98.48,101.25,7.621,18.706,11.085,15.011,7.621,1.633,4,1,-1.420505283,-1.564163011,-1.249095182
75,13,20072016D_03,20072016,CROATIA,YES,25,TRAVEL,YES,101.29,120.72,116.69,104.21,97.19,99.27,8.544,18.706,10.162,9.93,12.932,0.698,4,1,-1.228360832,-0.566312944,-0.261557203
76,13,20072016D_05,20072016,CROATIA,YES,25,TRAVEL,YES,108.06,120.51,117.05,104.89,100.32,97.87,6.928,18.013,11.085,9.237,6.928,0.677,4,0,-0.414607418,-1.02145032,-0.207203099
77,13,20072016D_08,20072016,CROATIA,YES,25,TRAVEL,NO,117.8,118.86,112.29,101.82,100.01,98.16,6.004,19.168,13.164,14.78,19.168,0.665,9,1,-2.573474601,-1.999954748,-1.046109013
78,13,20072016D_12,20072016,CROATIA,YES,25,TRAVEL,NO,117.94,118.61,117.84,105.97,99.62,97.98,4.618,9.93,5.312,7.159,6.928,0.448,1,1,1.74954134,0.354360483,0.054085813
79,13,20072016D_14,20072016,CROATIA,YES,25,TRAVEL,NO,112.54,121.28,115.87,103.61,97.05,94.31,11.777,20.091,8.314,12.008,20.091,0.73,1,1,-2.294626686,1.04270788,0.131062262
80,13,20072016D_18,20072016,CROATIA,YES,25,TRAVEL,NO,96.57,115.81,112.63,99.92,96.24,93.61,9.93,20.091,10.161,9.93,18.244,0.737,1,1,-1.831883431,0.43784013,0.684499125
81,13,20072016D_19,20072016,CROATIA,YES,25,TRAVEL,NO,97.04,116.28,112.05,100.31,94.92,93.92,10.161,21.939,11.778,10.161,21.939,1.727,1,1,-2.743249883,-0.656286909,0.619308889
82,13,20072016E_02,20072016,CROATIA,YES,25,TRAVEL,YES,85.06,94.23,83.66,84.96,90.56,95.33,5.335,16.993,11.658,6.718,14.227,0.661,3,1,-0.443045712,-0.954200022,0.873222717
83,13,20072016E_04,20072016,CROATIA,YES,25,TRAVEL,YES,84.98,95.37,82.46,82.44,82.15,83.48,5.927,11.263,5.336,11.263,10.077,0.437,0,1,0.800386935,1.083254937,0.00051087
84,13,20072016E_05,20072016,CROATIA,YES,25,TRAVEL,YES,87.79,95.35,82.53,83.42,82.01,83.4,6.718,12.251,5.533,12.251,6.718,1.413,0,1,0.570898394,0.109513054,-0.760242672
85,13,20072016E_07,20072016,CROATIA,YES,25,TRAVEL,YES,83.93,96.93,82.31,82.54,83.88,84.67,4.544,15.61,11.066,13.634,15.61,1.266,3,1,-1.077825468,-1.124371459,-0.074642062
86,13,20072016E_08,20072016,CROATIA,YES,25,TRAVEL,YES,84.33,96.47,82.75,98.01,86.73,86.16,4.939,16.795,11.856,15.61,16.795,0.759,4,1,-1.606383287,-0.767705924,-0.111638194
87,13,20072016F_03,20072016,CROATIA,YES,25,TRAVEL,NO,92.91,104.35,82.86,81.2,82.71,82.54,6.448,19.535,13.087,13.656,19.535,0.788,1,1,-2.055851017,-0.082129031,1.108851454
88,13,20072016F_06,20072016,CROATIA,YES,25,TRAVEL,NO,94.19,106.27,84.57,83.42,89.62,92.56,5.879,22.001,16.122,14.983,22.001,2.844,3,1,-3.398406027,-3.012376016,0.118941447
89,13,20072016F_08,20072016,CROATIA,YES,25,TRAVEL,NO,97.7,108.05,90.13,88.44,91.95,96.27,5.31,19.915,14.605,14.604,17.828,1.827,4,1,-2.430739816,-2.214950528,-0.037965064
90,13,20072016F_09,20072016,CROATIA,YES,25,TRAVEL,NO,91.78,107.08,85.51,87.67,94.17,96.9,6.259,22.949,16.69,14.794,23.329,1.618,4,1,-3.531723402,-2.017498877,0.615385868
91,13,20072016F_10,20072016,CROATIA,YES,25,TRAVEL,NO,93.13,107.83,85.31,88.3,91.55,87.22,6.069,19.915,13.846,14.225,19.535,0.775,6,1,-2.512739142,-1.449773041,-0.114636508
92,13,20072016F_14,20072016,CROATIA,YES,25,TRAVEL,NO,95.27,103.67,83.76,84.06,84.69,88.5,5.879,18.018,12.139,14.414,18.018,0.491,0,1,-1.548949765,0.550401378,1.248335469
93,13,20072016F_15,20072016,CROATIA,YES,25,TRAVEL,NO,91.82,102.33,83.99,86.2,85.14,84.91,7.621,15.242,7.621,7.851,7.851,0.566,3,0,0.247333669,-0.200819701,-0.35853367
94,13,20072016F_16,20072016,CROATIA,YES,25,TRAVEL,NO,91.69,101.7,83.98,80.19,84.75,84.68,6.466,15.011,8.545,8.544,15.011,1.609,1,1,-0.409585782,-0.774812157,0.180249785
95,13,20072016F_17,20072016,CROATIA,YES,25,TRAVEL,NO,91.97,101.36,84.01,91.84,85.02,84.53,6.004,18.013,12.009,17.32,16.165,0.865,5,1,-2.107196387,-0.954909094,-0.671165766
96,13,20072016F_18,20072016,CROATIA,YES,25,TRAVEL,NO,96.24,105.23,85.73,83.24,81.62,81.06,5.311,16.858,11.547,12.008,16.858,2.168,3,1,-1.477238584,-2.10404668,-0.271224137
97,13,20072016F_19,20072016,CROATIA,YES,25,TRAVEL,NO,93.4,105.92,85.84,85.71,83.64,82.67,5.311,21.015,15.704,13.394,18.937,1.418,4,1,-2.54066123,-1.979601227,0.52675185
98,13,20072016F_20,20072016,CROATIA,YES,25,TRAVEL,NO,94.1,106.17,85.96,90.34,88.47,81.51,6.235,24.941,18.706,13.163,19.168,1.438,1,1,-3.150083866,-1.527912875,1.81198865
99,13,20072016F_23,20072016,CROATIA,YES,25,TRAVEL,NO,90.76,100.37,84.33,86.44,84.22,84.04,6.004,21.015,15.011,15.242,19.168,1.157,4,1,-2.733354502,-1.432885192,0.321534319
100,14,27072016C_02,27072016,CROATIA,YES,3,FEEDING,YES,92.75,98.83,86.61,81.65,84.87,92.12,8.236,13.531,5.295,8.236,13.531,0.308,2,1,0.137335594,0.847011481,-0.171791351
101,15,04082016A_03,4082016,CROATIA,YES,26,TRAVEL,NO,89.72,94.82,84.86,84.6,83.99,85.74,7.159,13.163,6.004,7.159,9.006,0.07,1,1,0.882149829,0.967618856,0.291977992
102,15,04082016A_05,4082016,CROATIA,YES,26,FEEDING,YES,87.51,93.7,85.9,81.41,81.43,83.07,8.544,17.089,8.545,10.392,12.932,0.871,3,0,-0.922529612,-0.254247239,-0.407256125
103,15,04082016A_11,4082016,CROATIA,YES,26,TRAVEL,YES,92.5,94.32,87.98,82.39,80.11,80,9.93,19.629,9.699,14.78,19.629,0.298,5,1,-2.549391596,0.256147326,-0.64494071
104,15,04082016A_15,4082016,CROATIA,YES,26,TRAVEL,YES,90.95,93.9,84.34,83.63,82.83,83.92,4.849,15.242,10.393,4.849,12.932,0.651,1,1,0.368691367,-0.467448661,1.340197469
105,15,04082016A_17,4082016,CROATIA,YES,26,TRAVEL,YES,94.29,95.71,88.47,83.39,83.53,83.98,4.156,10.161,6.005,5.08,4.156,1.522,0,1,2.0427036,-0.828206007,0.006452581
106,15,04082016A_18,4082016,CROATIA,YES,26,TRAVEL,YES,91.83,98.08,84.81,83.48,87.33,96.36,4.387,16.627,12.24,4.387,16.627,1.471,2,1,-0.383108384,-1.785110356,1.246067861
107,15,04082016A_20,4082016,CROATIA,YES,26,TRAVEL,YES,94.04,101.78,102.05,105.16,108.83,109.79,7.159,15.473,8.314,7.159,7.621,0.69,4,1,0.222458564,-0.76818915,-0.478997436
108,15,04082016A_24,4082016,CROATIA,YES,26,TRAVEL,NO,92.31,95.96,82.92,81.25,90.94,85.41,6.928,15.473,8.545,7.159,7.159,0.627,7,1,0.079155434,-1.536312995,-1.214361765
109,15,04082016A_27,4082016,CROATIA,YES,26,TRAVEL,NO,95.25,101.93,86.24,83.2,87.33,89.63,6.697,14.78,8.083,7.159,6.697,0.568,3,1,0.554337008,-0.427603934,-0.206248427
110,15,04082016A_28,4082016,CROATIA,YES,26,TRAVEL,YES,95,101.84,90.02,84.96,91.47,93.08,4.156,18.475,14.319,6.928,12.932,1.551,9,1,-1.171021682,-3.886343326,-0.706338598
111,15,04082016A_32,4082016,CROATIA,YES,26,TRAVEL,YES,96.93,101.91,92.1,87.01,88.73,92.51,6.697,14.78,8.083,7.621,6.697,0.904,3,1,0.442137573,-0.745319248,-0.41697595
112,16,14082016C_03,14082016,CROATIA,NO,6,TRAVEL,NO,83.93,89.93,79.01,72.47,78.09,80.07,7.159,14.318,7.159,7.159,14.318,0.686,1,1,0.073060694,0.320563702,0.447852804
113,16,14082016C_07,14082016,CROATIA,NO,6,TRAVEL,NO,80.94,86.07,79.19,78.67,86.05,86.96,4.849,15.703,10.854,15.703,7.39,0.474,2,1,-0.383741845,-0.075729517,-0.073797801
114,17,15082016F_01,15082016,CROATIA,NO,10,TRAVEL,YES,87.62,92.37,86.65,80.49,81.65,82.2,6.928,16.627,9.699,6.928,11.085,0.091,1,1,0.05155938,0.490478735,1.065750815
115,18,26082016B_01,26082016,CROATIA,YES,27,FEEDING,NO,90.97,107.79,98.72,95.63,95.62,94.25,8.598,18.759,10.161,9.521,8.828,1.098,5,1,-0.9879939,-1.357452353,-0.890659519
116,19,31082016A_01,31082016,CROATIA,NO,12,FEEDING,NO,89.48,99.19,82.65,78.26,81.28,81.07,7.39,14.549,7.159,7.39,14.549,1.323,0,1,-0.081464232,-0.035699862,0.372772334
117,19,31082016A_03,31082016,CROATIA,NO,12,FEEDING,NO,86.73,96.73,84.43,78.22,88.25,89.46,7.159,17.782,10.623,7.159,17.782,0.227,0,1,-0.75146587,0.695957098,1.715151444
118,19,31082016A_05,31082016,CROATIA,NO,12,FEEDING,NO,86.65,98.14,83.84,95.53,95.94,86.73,3.002,8.082,5.08,3.002,8.082,1.251,1,1,2.360976549,-0.833333755,0.181764518
119,19,31082016A_06,31082016,CROATIA,NO,12,FEEDING,NO,88.41,96.96,85.03,78.6,77.86,79.05,6.928,11.085,4.157,6.928,11.085,1.797,0,1,0.879074948,-0.304713672,-0.479049912
120,19,31082016B_02,31082016,CROATIA,NO,12,FEEDING,NO,80.94,90.34,76.68,84.65,82.3,82.38,4.618,9.699,5.081,4.618,9.699,1.096,0,0,1.756991844,-0.112879278,0.339594322
121,19,31082016B_05,31082016,CROATIA,NO,12,FEEDING,NO,73.07,84.62,80.93,82,82.21,81.42,5.311,13.163,7.852,5.311,13.163,0.648,0,1,0.756485395,0.196501281,1.100419529
122,19,31082016C_02,31082016,CROATIA,NO,12,TRAVEL,YES,84.15,90.16,83.88,81.67,83.36,84.73,6.186,18.161,11.975,7.184,18.161,0.199,4,0,-1.084547464,-0.560012239,0.980123387
123,19,31082016C_03,31082016,CROATIA,NO,12,TRAVEL,YES,88.72,94.42,85.2,81.58,83.24,84.29,5.987,17.961,11.974,6.186,17.961,0.557,6,1,-1.123231817,-1.527212483,0.369317436
124,19,31082016D_01,31082016,CROATIA,NO,12,TRAVEL,YES,96.85,100.59,87.86,83.24,83.22,86.29,5.193,12.583,7.39,5.193,12.583,0.178,1,1,0.960606113,0.449243067,0.976715684
125,19,31082016D_02,31082016,CROATIA,NO,12,TRAVEL,YES,94.64,99.81,84.15,89.69,85.32,88.37,9.388,16.778,7.39,10.187,9.388,0.115,1,1,-0.288590767,1.167546737,0.088474284
126,19,31082016D_04,31082016,CROATIA,NO,12,TRAVEL,YES,92.92,97.67,78.67,74.14,77.73,77.98,5.592,17.777,12.185,9.587,5.592,0.179,3,1,-0.056880055,-0.541379362,0.489016065
127,19,31082016D_05,31082016,CROATIA,NO,12,TRAVEL,YES,92.46,98.38,78.14,82.12,88.21,86.83,6.791,17.377,10.586,9.388,6.791,0.278,2,1,-0.07135603,-0.043070633,0.424382334
128,20,12092016B_01,12092016,CROATIA,YES,13,FEEDING,YES,77.19,88.07,77.61,74.62,80.94,81.65,6.894,19.596,12.702,7.587,6.894,0.663,2,1,-0.41124465,-0.805974232,0.774750428
